ca4af616-a8e6-443b-b0fc-4255b54745bc<%|%>Indicação de parceiro (Dudu)
d633a3b8-2661-4df5-8b1e-593e5067a9ae<%|%>Indicação de parceiro (Claudio)
ba5200ac-d39f-46fb-84a9-c64976c12c8f<%|%>Prospeccao ativa
49081fe4-e1fa-496b-9d31-4700ab6afaab<%|%>Prospeccao ativa
865cc8da-806b-43b0-b666-a53cca7e2037<%|%>Prospeccao ativa
d1acb7f7-6399-47db-960c-b27d5bdf181c<%|%>Indicação de parceiro (Edson)
c2d544da-42d8-48cd-a2d9-269bb38eba8e<%|%>Indicação de parceiro (Edson)
a0727765-014f-4b6a-abf0-f7c6a4f17d10<%|%>Indicação de parceiro (Edson)
ff8625b4-9984-462a-a2e4-7d456563bbf9<%|%>
e344d2b8-aef5-40b3-ada2-882d3ba91425<%|%>Indicação de parceiro (Edson)
265cc602-60f4-4168-8964-7bdf96b0f528<%|%>Indicação de parceiro (Edson)
9efbad0d-ca71-4440-8327-716f60700a36<%|%>Prospecção ativa
79e514f7-a687-4e63-aeec-c9b64faecf86<%|%>Indicacao de parceiro
26248fc0-5554-4a70-9c5c-c9b448ee487d<%|%>Indicação de parceiro (João)
a678cc8d-28dc-4cce-bfea-8dbf21d0be31<%|%>Indicação Bruno Contador
5fe8158a-25bc-4b6c-a47b-c59e1d37be8a<%|%>Indicação Guilherme 
fe243aae-c13b-41fc-8372-2fb10f7f3ce2<%|%>Indicacao de parceiro
ff235f10-81e5-44a6-9365-71abbafc14e4<%|%>Indicação de parceiro (Edson)
9e0c2881-0aa3-4ffc-ad70-ecd9644a11b6<%|%>Indicacao de parceiro
febed5cc-eadf-4dfe-af72-3190e271a409<%|%>Indicação de parceiro (Edson)
1e0ced5e-de53-4f0a-a049-7572096bdf0f<%|%>Indicação de Parceiro (Claudio)
6a2ce959-e8a0-483a-afee-156df0951cba<%|%>Prospecção ativa
3c737209-4242-44d9-9514-ca597473ecf4<%|%>Indicação de parceiro (Robert)
32c0bfe4-7e53-4fde-ae62-7aa2190370ac<%|%>Indicação de parceiro (Edson)
663cc68c-af15-4896-a1c0-ba1f37e2ebd0<%|%>Indicação de parceiro (Edson)
4e1be579-0436-45e7-8210-42d1575da458<%|%>Indicação de parceiro (Edson)
2c3c5773-32bd-41a8-bef9-843622b8d5ce<%|%>Indicação de parceiro (Edson)
a0c2e41d-aa00-4795-8f96-1eddbcb2900f<%|%>Indicação de parceiro (Edson)
cce9b8de-1ddb-4439-8967-3ee15a45da58<%|%>Indicação de parceiro (Dudu)
6fe8206a-d540-42a7-96e3-8fc9ee4faa48<%|%>Indicação Bruno Contador
f446c436-a73e-44af-927c-5453c0d09784<%|%>Prospecção ativa
6e59a5d3-ea79-4429-887c-187fbb11b1f2<%|%>Indicação de parceiro (Claudio)
3fbc30e5-ef75-4a9c-b0c9-6647670681a5<%|%>Indicação de parceiro (João)
800ab349-5451-496e-87cd-c3b038a89af5<%|%>Indicação de parceiro (Edson)
cafbc8d3-e0c4-47f5-b434-9e087f571b39<%|%>Indicação Bruno Contador
9b3443fb-6211-4346-b0ac-d4b06975c040<%|%>Indicação Robert 
8df6b374-030b-4a2e-a5be-63ed11dcf0f2<%|%>Indicação Kaynan 
22d387f5-44bf-4605-95e8-54fe34b9b14a<%|%>Prospecção ativa
a1bcec3b-2c5e-4d45-b8d3-ace32d69e347<%|%>Base clientes Sergio 
23a66bdb-07ef-43b9-ba22-b129b7656a7a<%|%>Indicação de parceiro (Robert)
fb94631e-1715-4782-a34b-5a2981a4e12a<%|%>Indicação do Kaua 
bd33c0e1-64f5-4be7-8a58-e045a3ee9540<%|%>Tráfego pago
d34e8237-5434-4a28-953c-4ba43412adbb<%|%>Indicação Kaynan 
525e34e8-eacb-4151-9ff9-09e38edc026f<%|%>Indicação parceiro Edson 
0540198a-acce-4b69-a7b5-86f7e06ce1d5<%|%>Indicação de parceiro (Dudu)
0a148d2e-1182-4919-b17e-c5d63ce2290e<%|%>Indicação de parceiro (Lilian)
15eb15af-c338-474d-932a-30d5f8bbac38<%|%>Indicação de parceiro (Luan)
4f12009b-2ca7-4f7f-ac5d-a239f587d7d9<%|%>Indicação Felipe Reis (grafica)
e271e4fe-9934-45e7-bb79-4286da78595c<%|%>Indicação de parceiro (Vinicius)
b482bc2f-ed33-4039-a6fd-db9a7a93052b<%|%>Indicação do nosso parceiro Luan 
ad0f7605-9d29-4231-85e2-ca03a55c42e8<%|%>Indicação de Parceiro (James)
033299c1-9df8-419c-bdc2-4bd6009d2655<%|%>Venda Ernandes 
668e3873-2c4a-4653-9baa-0e0c7905ff15<%|%>Prospecção ativa
e8da7953-ff31-447c-98bc-102c28485796<%|%>Prospecção ativa
17fd9f2b-5add-4d7c-bd88-8f89667fe575<%|%>Prospecção ativa
1f7caf66-9fd8-434a-a1b7-05ba675ae421<%|%>Prospecção ativa
9841b905-1f28-4cc2-b513-195c218cb343<%|%>Prospecção ativa
244df4ae-c7ac-4180-a67d-2913e9b4068f<%|%>Prospecção ativa
24f4e6f8-6ef3-4539-83c7-09061122844d<%|%>Prospecção ativa
ccc80f16-028e-4da3-b997-8bd16316a8dc<%|%>Prospecção ativa
123f6ca8-3b8b-47a1-8079-327d3fac5934<%|%>Prospecção ativa
c15a10ed-5b55-41d6-97d5-a68178cb75c2<%|%>Prospecção ativa
3e2cb256-ea4d-480c-a751-ab14aa3b0219<%|%>Prospecção ativa
f9005b10-450e-476b-8280-cc7478176a12<%|%>Prospecção ativa
31b5c151-7ceb-4847-9d5e-b68479fee354<%|%>Prospecção ativa
4a764fc7-cfdf-4bcc-b1dc-9788526a2b44<%|%>Prospecção ativa
f6bc6cd4-24b4-4f45-80ea-67ee56c22b95<%|%>Prospecção ativa
4b58bb99-3780-49a5-bcdf-6b46d7a886ec<%|%>Prospecção ativa
257a7dc9-9abd-4459-a1ed-8cc6d1e6d796<%|%>Prospecção ativa
b9a6e1a7-f5c1-4de9-8a79-1a727e074ad0<%|%>Prospecção ativa
638e8f16-3cdc-4a05-8b99-3de3a79aa7e9<%|%>Prospecção ativa
89334644-2620-4318-bd80-bc84c67a35ad<%|%>Prospecção ativa
4f20122b-591f-40ca-b818-3c4b0f18122f<%|%>Prospecção ativa
7e1ac7fa-34e2-4b8e-bfd3-fa659fb93551<%|%>Prospecção ativa
7ba4f459-84f1-494c-b2d3-a8430cb5d53b<%|%>Prospecção ativa
2d52f4e7-4c34-4c5f-922f-6eeee73cef80<%|%>Prospecção ativa
b8d487ec-dcbc-41e1-a35c-7f34803bb42b<%|%>Prospecção ativa
e7cf1ff4-1cdd-4263-a211-c977c2995c84<%|%>Prospecção ativa
1ccd87ac-7747-4f2d-a83c-50b95f6301ff<%|%>Prospecção ativa
31152267-6b34-459c-845a-4065370fc831<%|%>Prospecção ativa
45643ed5-88cd-40de-a83c-e33abf3e297a<%|%>Prospecção ativa
30d25ac4-311a-48af-b82f-4ac28a2dcba3<%|%>Indicação Bruno Contador 
